YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DIV_REACHED_DEST
2016,1,10,1/10/2016,NK,20416,252,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",705,702,-3,13,8,830,835,5,0,0,85,93,72,406,
2016,1,10,1/10/2016,DL,19790,1179,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",555,641,46,45,6,830,945,75,0,0,95,124,73,484,
2016,1,10,1/10/2016,DL,19790,2129,14576,ROC,"Rochester, NY",10397,ATL,"Atlanta, GA",555,552,-3,10,4,830,804,-26,0,0,155,132,118,749,
2016,1,10,1/10/2016,DL,19790,2543,14100,PHL,"Philadelphia, PA",10397,ATL,"Atlanta, GA",600,559,-1,11,5,830,808,-22,0,0,150,129,113,666,
2016,1,10,1/10/2016,DL,19790,2014,15096,SYR,"Syracuse, NY",10397,ATL,"Atlanta, GA",545,542,-3,14,5,835,810,-25,0,0,170,148,129,794,
2016,1,10,1/10/2016,DL,19790,1447,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",600,557,-3,19,6,836,829,-7,0,0,156,152,127,762,
2016,1,10,1/10/2016,DL,19790,827,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",645,640,-5,12,10,838,824,-14,0,0,113,104,82,581,
2016,1,10,1/10/2016,DL,19790,2497,12951,LFT,"Lafayette, LA",10397,ATL,"Atlanta, GA",600,553,-7,14,4,838,821,-17,0,0,98,88,70,503,
2016,1,10,1/10/2016,WN,19393,3039,12451,JAX,"Jacksonville, FL",10397,ATL,"Atlanta, GA",730,728,-2,10,14,840,838,-2,0,0,70,70,46,270,
2016,1,10,1/10/2016,DL,19790,1508,14986,SRQ,"Sarasota/Bradenton, FL",10397,ATL,"Atlanta, GA",700,708,8,13,10,840,847,7,0,0,100,99,76,444,
2016,1,10,1/10/2016,DL,19790,1673,14524,RIC,"Richmond, VA",10397,ATL,"Atlanta, GA",639,636,-3,44,7,840,857,17,0,0,121,141,90,481,
2016,1,10,1/10/2016,DL,19790,1998,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",700,701,1,41,9,841,857,16,0,0,101,116,66,404,
2016,1,10,1/10/2016,DL,19790,575,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",600,559,-1,12,5,844,819,-25,0,0,164,140,123,746,
2016,1,10,1/10/2016,EV,20366,5313,11617,EWN,"New Bern/Morehead/Beaufort, NC",10397,ATL,"Atlanta, GA",700,650,-10,12,7,845,829,-16,0,0,105,99,80,433,
2016,1,10,1/10/2016,WN,19393,215,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",545,547,2,12,8,845,837,-8,0,0,120,110,90,696,
2016,1,10,1/10/2016,DL,19790,1256,11973,GPT,"Gulfport/Biloxi, MS",10397,ATL,"Atlanta, GA",625,616,-9,31,6,845,844,-1,0,0,80,88,51,352,
2016,1,10,1/10/2016,EV,20366,5047,10685,BMI,"Bloomington/Normal, IL",10397,ATL,"Atlanta, GA",600,619,19,42,4,847,929,42,0,0,107,130,84,533,
2016,1,10,1/10/2016,DL,19790,2512,12217,HSV,"Huntsville, AL",10397,ATL,"Atlanta, GA",640,1130,290,9,4,848,1316,268,0,0,68,46,33,151,
2016,1,10,1/10/2016,DL,19790,440,12478,JFK,"New York, NY",10397,ATL,"Atlanta, GA",610,609,-1,15,5,849,835,-14,0,0,159,146,126,760,
2016,1,10,1/10/2016,DL,19790,1401,11193,CVG,"Cincinnati, OH",10397,ATL,"Atlanta, GA",704,659,-5,50,9,849,903,14,0,0,105,124,65,373,
2016,1,10,1/10/2016,DL,19790,941,13198,MCI,"Kansas City, MO",10397,ATL,"Atlanta, GA",540,540,0,21,6,849,840,-9,0,0,129,120,93,692,
2016,1,10,1/10/2016,DL,19790,1065,10529,BDL,"Hartford, CT",10397,ATL,"Atlanta, GA",600,557,-3,19,4,849,843,-6,0,0,169,166,143,859,
2016,1,10,1/10/2016,DL,19790,2505,14574,ROA,"Roanoke, VA",10397,ATL,"Atlanta, GA",710,730,20,19,4,850,900,10,0,0,100,90,67,357,
2016,1,10,1/10/2016,EV,20366,4966,11003,CID,"Cedar Rapids/Iowa City, IA",10397,ATL,"Atlanta, GA",530,530,0,58,4,851,909,18,0,0,141,159,97,694,
2016,1,10,1/10/2016,DL,19790,1591,11057,CLT,"Charlotte, NC",10397,ATL,"Atlanta, GA",730,725,-5,13,6,851,831,-20,0,0,81,66,47,226,
2016,1,10,1/10/2016,DL,19790,1093,12945,LEX,"Lexington, KY",10397,ATL,"Atlanta, GA",715,706,-9,37,4,851,854,3,0,0,96,108,67,304,
2016,1,10,1/10/2016,DL,19790,2105,12451,JAX,"Jacksonville, FL",10397,ATL,"Atlanta, GA",730,726,-4,21,8,851,841,-10,0,0,81,75,46,270,
2016,1,10,1/10/2016,DL,19790,2430,11481,ECP,"Panama City, FL",10397,ATL,"Atlanta, GA",640,635,-5,8,5,851,836,-15,0,0,71,61,48,240,
2016,1,10,1/10/2016,DL,19790,792,14027,PBI,"West Palm Beach/Palm Beach, FL",10397,ATL,"Atlanta, GA",700,703,3,12,13,853,849,-4,0,0,113,106,81,545,
2016,1,10,1/10/2016,EV,20366,5187,12007,GTR,"Columbus, MS",10397,ATL,"Atlanta, GA",640,636,-4,16,6,854,845,-9,0,0,74,69,47,241,
2016,1,10,1/10/2016,EV,20366,5286,10185,AEX,"Alexandria, LA",10397,ATL,"Atlanta, GA",615,604,-11,15,7,854,840,-14,0,0,99,96,74,500,
2016,1,10,1/10/2016,DL,19790,1481,12992,LIT,"Little Rock, AR",10397,ATL,"Atlanta, GA",625,622,-3,13,6,854,850,-4,0,0,89,88,69,453,
2016,1,10,1/10/2016,DL,19790,1867,15370,TUL,"Tulsa, OK",10397,ATL,"Atlanta, GA",600,556,-4,38,5,855,912,17,0,0,115,136,93,674,
